season,week,game_id,gameday,away_team,home_team,p_home,actual_home_win,evaluation_type
2011,13,2011_13_TEN_BUF,12/4/2011,TEN,BUF,0.458988148,0,historical
2011,13,2011_13_SD_JAX,12/5/2011,SD,JAX,0.45685827,0,historical
2011,14,2011_14_CLE_PIT,12/8/2011,CLE,PIT,0.853592115,1,historical
2011,14,2011_14_ATL_CAR,12/11/2011,ATL,CAR,0.309849034,0,historical
2011,14,2011_14_BUF_SD,12/11/2011,BUF,SD,0.684851039,1,historical
2011,14,2011_14_CHI_DEN,12/11/2011,CHI,DEN,0.424100655,1,historical
2011,14,2011_14_HOU_CIN,12/11/2011,HOU,CIN,0.383786136,0,historical
2011,14,2011_14_IND_BAL,12/11/2011,IND,BAL,0.89063642,1,historical
2011,14,2011_14_KC_NYJ,12/11/2011,KC,NYJ,0.737603314,1,historical
2011,14,2011_14_MIN_DET,12/11/2011,MIN,DET,0.696470413,1,historical
2011,14,2011_14_NE_WAS,12/11/2011,NE,WAS,0.169805956,0,historical
2011,14,2011_14_NO_TEN,12/11/2011,NO,TEN,0.404628507,0,historical
2011,14,2011_14_NYG_DAL,12/11/2011,NYG,DAL,0.587160351,0,historical
2011,14,2011_14_OAK_GB,12/11/2011,OAK,GB,0.858239697,1,historical
2011,14,2011_14_PHI_MIA,12/11/2011,PHI,MIA,0.608022274,0,historical
2011,14,2011_14_SF_ARI,12/11/2011,SF,ARI,0.290843564,1,historical
2011,14,2011_14_TB_JAX,12/11/2011,TB,JAX,0.533512343,1,historical
2011,14,2011_14_STL_SEA,12/12/2011,STL,SEA,0.726594622,1,historical
2011,15,2011_15_JAX_ATL,12/15/2011,JAX,ATL,0.784340565,1,historical
2011,15,2011_15_DAL_TB,12/17/2011,DAL,TB,0.378723014,0,historical
2011,15,2011_15_BAL_SD,12/18/2011,BAL,SD,0.381598035,1,historical
2011,15,2011_15_CAR_HOU,12/18/2011,CAR,HOU,0.833687296,0,historical
2011,15,2011_15_CIN_STL,12/18/2011,CIN,STL,0.292896322,0,historical
2011,15,2011_15_CLE_ARI,12/18/2011,CLE,ARI,0.601814171,1,historical
2011,15,2011_15_DET_OAK,12/18/2011,DET,OAK,0.52414173,0,historical
2011,15,2011_15_GB_KC,12/18/2011,GB,KC,0.14512577,1,historical
2011,15,2011_15_MIA_BUF,12/18/2011,MIA,BUF,0.44718142,0,historical
2011,15,2011_15_NE_DEN,12/18/2011,NE,DEN,0.254586606,0,historical
2011,15,2011_15_NO_MIN,12/18/2011,NO,MIN,0.220529821,0,historical
2011,15,2011_15_NYJ_PHI,12/18/2011,NYJ,PHI,0.431853526,1,historical
2011,15,2011_15_SEA_CHI,12/18/2011,SEA,CHI,0.669939655,0,historical
2011,15,2011_15_TEN_IND,12/18/2011,TEN,IND,0.302286896,1,historical
2011,15,2011_15_WAS_NYG,12/18/2011,WAS,NYG,0.732166747,0,historical
2011,15,2011_15_PIT_SF,12/19/2011,PIT,SF,0.436823651,1,historical
2011,16,2011_16_HOU_IND,12/22/2011,HOU,IND,0.25535791,1,historical
2011,16,2011_16_ARI_CIN,12/24/2011,ARI,CIN,0.678254533,1,historical
2011,16,2011_16_CLE_BAL,12/24/2011,CLE,BAL,0.826357916,1,historical
2011,16,2011_16_DEN_BUF,12/24/2011,DEN,BUF,0.438614685,1,historical
2011,16,2011_16_JAX_TEN,12/24/2011,JAX,TEN,0.645335372,1,historical
2011,16,2011_16_MIA_NE,12/24/2011,MIA,NE,0.820555434,1,historical
2011,16,2011_16_MIN_WAS,12/24/2011,MIN,WAS,0.622852344,0,historical
2011,16,2011_16_NYG_NYJ,12/24/2011,NYG,NYJ,0.676477649,0,historical
2011,16,2011_16_OAK_KC,12/24/2011,OAK,KC,0.532121614,0,historical
2011,16,2011_16_PHI_DAL,12/24/2011,PHI,DAL,0.521829735,0,historical
2011,16,2011_16_SD_DET,12/24/2011,SD,DET,0.478239889,1,historical
2011,16,2011_16_SF_SEA,12/24/2011,SF,SEA,0.409768486,0,historical
2011,16,2011_16_STL_PIT,12/24/2011,STL,PIT,0.897272746,1,historical
2011,16,2011_16_TB_CAR,12/24/2011,TB,CAR,0.68338502,1,historical
2011,16,2011_16_CHI_GB,12/25/2011,CHI,GB,0.825469799,1,historical
2011,16,2011_16_ATL_NO,12/26/2011,ATL,NO,0.612691721,1,historical
2011,17,2011_17_BAL_CIN,1/1/2012,BAL,CIN,0.420509879,0,historical
2011,17,2011_17_BUF_NE,1/1/2012,BUF,NE,0.878744233,1,historical
2011,17,2011_17_CAR_NO,1/1/2012,CAR,NO,0.807798212,1,historical
2011,17,2011_17_CHI_MIN,1/1/2012,CHI,MIN,0.406827848,0,historical
2011,17,2011_17_DAL_NYG,1/1/2012,DAL,NYG,0.57947658,1,historical
2011,17,2011_17_DET_GB,1/1/2012,DET,GB,0.798190475,1,historical
2011,17,2011_17_IND_JAX,1/1/2012,IND,JAX,0.570517098,1,historical
2011,17,2011_17_KC_DEN,1/1/2012,KC,DEN,0.523450005,0,historical
2011,17,2011_17_NYJ_MIA,1/1/2012,NYJ,MIA,0.512043631,1,historical
2011,17,2011_17_PIT_CLE,1/1/2012,PIT,CLE,0.218047486,0,historical
2011,17,2011_17_SD_OAK,1/1/2012,SD,OAK,0.484394464,0,historical
2011,17,2011_17_SEA_ARI,1/1/2012,SEA,ARI,0.427041261,1,historical
2011,17,2011_17_SF_STL,1/1/2012,SF,STL,0.158385164,0,historical
2011,17,2011_17_TB_ATL,1/1/2012,TB,ATL,0.845035299,1,historical
2011,17,2011_17_TEN_HOU,1/1/2012,TEN,HOU,0.671239346,0,historical
2011,17,2011_17_WAS_PHI,1/1/2012,WAS,PHI,0.780726159,1,historical
2011,18,2011_18_CIN_HOU,1/7/2012,CIN,HOU,0.619089684,1,historical
2011,18,2011_18_DET_NO,1/7/2012,DET,NO,0.744773397,1,historical
2011,18,2011_18_ATL_NYG,1/8/2012,ATL,NYG,0.463716692,1,historical
2011,18,2011_18_PIT_DEN,1/8/2012,PIT,DEN,0.24286939,1,historical
2011,19,2011_19_DEN_NE,1/14/2012,DEN,NE,0.873654835,1,historical
2011,19,2011_19_NO_SF,1/14/2012,NO,SF,0.456208027,1,historical
2011,19,2011_19_HOU_BAL,1/15/2012,HOU,BAL,0.645573505,1,historical
2011,19,2011_19_NYG_GB,1/15/2012,NYG,GB,0.788133587,0,historical
2011,20,2011_20_BAL_NE,1/22/2012,BAL,NE,0.667869785,1,historical
2011,20,2011_20_NYG_SF,1/22/2012,NYG,SF,0.606191344,0,historical
2011,21,2011_21_NYG_NE,2/5/2012,NYG,NE,0.716771193,0,historical
2012,1,2012_01_DAL_NYG,9/5/2012,DAL,NYG,0.698152051,0,historical
2012,1,2012_01_ATL_KC,9/9/2012,ATL,KC,0.500709969,0,historical
2012,1,2012_01_BUF_NYJ,9/9/2012,BUF,NYJ,0.61583328,1,historical
2012,1,2012_01_CAR_TB,9/9/2012,CAR,TB,0.43336367,1,historical
2012,1,2012_01_IND_CHI,9/9/2012,IND,CHI,0.668960501,1,historical
2012,1,2012_01_JAX_MIN,9/9/2012,JAX,MIN,0.541195962,1,historical
2012,1,2012_01_MIA_HOU,9/9/2012,MIA,HOU,0.597897312,1,historical
2012,1,2012_01_NE_TEN,9/9/2012,NE,TEN,0.383297069,0,historical
2012,1,2012_01_PHI_CLE,9/9/2012,PHI,CLE,0.396132165,0,historical
2012,1,2012_01_PIT_DEN,9/9/2012,PIT,DEN,0.416039553,1,historical
2012,1,2012_01_SEA_ARI,9/9/2012,SEA,ARI,0.503017508,1,historical
2012,1,2012_01_SF_GB,9/9/2012,SF,GB,0.577414557,0,historical
2012,1,2012_01_STL_DET,9/9/2012,STL,DET,0.728932778,1,historical
2012,1,2012_01_WAS_NO,9/9/2012,WAS,NO,0.761853846,0,historical
2012,1,2012_01_CIN_BAL,9/10/2012,CIN,BAL,0.66524424,1,historical
2012,1,2012_01_SD_OAK,9/10/2012,SD,OAK,0.482213016,0,historical
2012,2,2012_02_CHI_GB,9/13/2012,CHI,GB,0.616932557,1,historical
2012,2,2012_02_ARI_NE,9/16/2012,ARI,NE,0.752461596,0,historical
2012,2,2012_02_BAL_PHI,9/16/2012,BAL,PHI,0.491698409,1,historical
2012,2,2012_02_CLE_CIN,9/16/2012,CLE,CIN,0.613648989,1,historical
2012,2,2012_02_DAL_SEA,9/16/2012,DAL,SEA,0.515082461,1,historical
2012,2,2012_02_DET_SF,9/16/2012,DET,SF,0.669852044,1,historical
2012,2,2012_02_HOU_JAX,9/16/2012,HOU,JAX,0.387211864,0,historical
2012,2,2012_02_KC_BUF,9/16/2012,KC,BUF,0.517591817,1,historical
2012,2,2012_02_MIN_IND,9/16/2012,MIN,IND,0.492943592,1,historical
2012,2,2012_02_NO_CAR,9/16/2012,NO,CAR,0.417655575,1,historical
2012,2,2012_02_NYJ_PIT,9/16/2012,NYJ,PIT,0.566398081,1,historical
2012,2,2012_02_OAK_MIA,9/16/2012,OAK,MIA,0.587823496,1,historical
2012,2,2012_02_TB_NYG,9/16/2012,TB,NYG,0.720900273,1,historical
2012,2,2012_02_TEN_SD,9/16/2012,TEN,SD,0.680453589,1,historical
2012,2,2012_02_WAS_STL,9/16/2012,WAS,STL,0.414278802,1,historical
2012,2,2012_02_DEN_ATL,9/17/2012,DEN,ATL,0.638734879,1,historical
2012,3,2012_03_NYG_CAR,9/20/2012,NYG,CAR,0.452500131,0,historical
2012,3,2012_03_ATL_SD,9/23/2012,ATL,SD,0.561563048,0,historical
2012,3,2012_03_BUF_CLE,9/23/2012,BUF,CLE,0.486612504,0,historical
2012,3,2012_03_CIN_WAS,9/23/2012,CIN,WAS,0.520015289,0,historical
2012,3,2012_03_DET_TEN,9/23/2012,DET,TEN,0.449531963,1,historical
2012,3,2012_03_HOU_DEN,9/23/2012,HOU,DEN,0.413000335,0,historical
2012,3,2012_03_JAX_IND,9/23/2012,JAX,IND,0.558235795,0,historical
2012,3,2012_03_KC_NO,9/23/2012,KC,NO,0.696330031,0,historical
2012,3,2012_03_NE_BAL,9/23/2012,NE,BAL,0.518150932,1,historical
2012,3,2012_03_NYJ_MIA,9/23/2012,NYJ,MIA,0.574478523,0,historical
2012,3,2012_03_PHI_ARI,9/23/2012,PHI,ARI,0.479963105,1,historical
2012,3,2012_03_PIT_OAK,9/23/2012,PIT,OAK,0.36926324,1,historical
2012,3,2012_03_SF_MIN,9/23/2012,SF,MIN,0.279008261,1,historical
2012,3,2012_03_STL_CHI,9/23/2012,STL,CHI,0.69289392,1,historical
2012,3,2012_03_TB_DAL,9/23/2012,TB,DAL,0.653922287,1,historical
2012,3,2012_03_GB_SEA,9/24/2012,GB,SEA,0.459649349,1,historical
2012,4,2012_04_CLE_BAL,9/27/2012,CLE,BAL,0.814193862,1,historical
2012,4,2012_04_CAR_ATL,9/30/2012,CAR,ATL,0.766318535,1,historical
2012,4,2012_04_CIN_JAX,9/30/2012,CIN,JAX,0.449110161,0,historical
2012,4,2012_04_MIA_ARI,9/30/2012,MIA,ARI,0.630761351,1,historical
2012,4,2012_04_MIN_DET,9/30/2012,MIN,DET,0.604971183,0,historical
2012,4,2012_04_NE_BUF,9/30/2012,NE,BUF,0.380944079,0,historical
2012,4,2012_04_NO_GB,9/30/2012,NO,GB,0.649008692,1,historical
2012,4,2012_04_NYG_PHI,9/30/2012,NYG,PHI,0.452011791,1,historical
2012,4,2012_04_OAK_DEN,9/30/2012,OAK,DEN,0.588186553,1,historical
2012,4,2012_04_SD_KC,9/30/2012,SD,KC,0.415261791,0,historical
2012,4,2012_04_SEA_STL,9/30/2012,SEA,STL,0.339310009,1,historical
2012,4,2012_04_SF_NYJ,9/30/2012,SF,NYJ,0.440383861,0,historical
2012,4,2012_04_TEN_HOU,9/30/2012,TEN,HOU,0.754435858,1,historical
2012,4,2012_04_WAS_TB,9/30/2012,WAS,TB,0.502004067,0,historical
2012,4,2012_04_CHI_DAL,10/1/2012,CHI,DAL,0.523485643,0,historical
2012,5,2012_05_ARI_STL,10/4/2012,ARI,STL,0.362653204,1,historical
2012,5,2012_05_ATL_WAS,10/7/2012,ATL,WAS,0.312708416,0,historical
2012,5,2012_05_BAL_KC,10/7/2012,BAL,KC,0.286084048,0,historical
2012,5,2012_05_BUF_SF,10/7/2012,BUF,SF,0.761884987,1,historical
2012,5,2012_05_CHI_JAX,10/7/2012,CHI,JAX,0.347774062,0,historical
2012,5,2012_05_CLE_NYG,10/7/2012,CLE,NYG,0.807249467,1,historical
2012,5,2012_05_DEN_NE,10/7/2012,DEN,NE,0.737275833,1,historical
2012,5,2012_05_GB_IND,10/7/2012,GB,IND,0.294640473,1,historical
2012,5,2012_05_MIA_CIN,10/7/2012,MIA,CIN,0.630548448,0,historical
2012,5,2012_05_PHI_PIT,10/7/2012,PHI,PIT,0.5520761,1,historical
2012,5,2012_05_SD_NO,10/7/2012,SD,NO,0.471981718,1,historical
2012,5,2012_05_SEA_CAR,10/7/2012,SEA,CAR,0.476237165,0,historical
2012,5,2012_05_TEN_MIN,10/7/2012,TEN,MIN,0.651881764,1,historical
2012,5,2012_05_HOU_NYJ,10/8/2012,HOU,NYJ,0.340228173,0,historical
2012,6,2012_06_PIT_TEN,10/11/2012,PIT,TEN,0.361967431,1,historical
2012,6,2012_06_BUF_ARI,10/14/2012,BUF,ARI,0.650830915,0,historical
2012,6,2012_06_CIN_CLE,10/14/2012,CIN,CLE,0.341270985,1,historical
2012,6,2012_06_DAL_BAL,10/14/2012,DAL,BAL,0.753430503,1,historical
2012,6,2012_06_DET_PHI,10/14/2012,DET,PHI,0.630498948,0,historical
2012,6,2012_06_GB_HOU,10/14/2012,GB,HOU,0.666335949,0,historical
2012,6,2012_06_IND_NYJ,10/14/2012,IND,NYJ,0.609882916,1,historical
2012,6,2012_06_KC_TB,10/14/2012,KC,TB,0.534048608,1,historical
2012,6,2012_06_MIN_WAS,10/14/2012,MIN,WAS,0.424618721,1,historical
2012,6,2012_06_NE_SEA,10/14/2012,NE,SEA,0.372596534,1,historical
2012,6,2012_06_NYG_SF,10/14/2012,NYG,SF,0.621156614,0,historical
2012,6,2012_06_OAK_ATL,10/14/2012,OAK,ATL,0.823138758,1,historical
2012,6,2012_06_STL_MIA,10/14/2012,STL,MIA,0.63988264,1,historical
2012,6,2012_06_DEN_SD,10/15/2012,DEN,SD,0.628224099,0,historical
2012,7,2012_07_SEA_SF,10/18/2012,SEA,SF,0.638857877,1,historical
2012,7,2012_07_ARI_MIN,10/21/2012,ARI,MIN,0.553009406,1,historical
2012,7,2012_07_BAL_HOU,10/21/2012,BAL,HOU,0.508380981,1,historical
2012,7,2012_07_CLE_IND,10/21/2012,CLE,IND,0.53231915,1,historical
2012,7,2012_07_DAL_CAR,10/21/2012,DAL,CAR,0.519312619,0,historical
2012,7,2012_07_GB_STL,10/21/2012,GB,STL,0.331476487,0,historical
2012,7,2012_07_JAX_OAK,10/21/2012,JAX,OAK,0.597676265,1,historical
2012,7,2012_07_NO_TB,10/21/2012,NO,TB,0.401184184,0,historical
2012,7,2012_07_NYJ_NE,10/21/2012,NYJ,NE,0.76035711,1,historical
2012,7,2012_07_PIT_CIN,10/21/2012,PIT,CIN,0.491184013,0,historical
2012,7,2012_07_TEN_BUF,10/21/2012,TEN,BUF,0.590514488,0,historical
2012,7,2012_07_WAS_NYG,10/21/2012,WAS,NYG,0.773491044,1,historical
2012,7,2012_07_DET_CHI,10/22/2012,DET,CHI,0.688048518,1,historical
2012,8,2012_08_TB_MIN,10/25/2012,TB,MIN,0.70501927,0,historical
2012,8,2012_08_ATL_PHI,10/28/2012,ATL,PHI,0.372904381,0,historical
2012,8,2012_08_CAR_CHI,10/28/2012,CAR,CHI,0.790443299,1,historical
2012,8,2012_08_IND_TEN,10/28/2012,IND,TEN,0.608913601,0,historical
2012,8,2012_08_JAX_GB,10/28/2012,JAX,GB,0.84125707,1,historical
2012,8,2012_08_MIA_NYJ,10/28/2012,MIA,NYJ,0.493720377,0,historical
2012,8,2012_08_NE_STL,10/28/2012,NE,STL,0.266698211,0,historical
2012,8,2012_08_NO_DEN,10/28/2012,NO,DEN,0.522253776,1,historical
2012,8,2012_08_NYG_DAL,10/28/2012,NYG,DAL,0.318371996,0,historical
2012,8,2012_08_OAK_KC,10/28/2012,OAK,KC,0.487571485,0,historical
2012,8,2012_08_SD_CLE,10/28/2012,SD,CLE,0.395754429,1,historical
2012,8,2012_08_SEA_DET,10/28/2012,SEA,DET,0.49728195,1,historical
2012,8,2012_08_WAS_PIT,10/28/2012,WAS,PIT,0.675030977,1,historical
2012,8,2012_08_SF_ARI,10/29/2012,SF,ARI,0.36478263,0,historical
2012,9,2012_09_KC_SD,11/1/2012,KC,SD,0.751852833,1,historical
2012,9,2012_09_ARI_GB,11/4/2012,ARI,GB,0.783940741,1,historical
2012,9,2012_09_BAL_CLE,11/4/2012,BAL,CLE,0.30020348,0,historical
2012,9,2012_09_BUF_HOU,11/4/2012,BUF,HOU,0.784195963,1,historical
2012,9,2012_09_CAR_WAS,11/4/2012,CAR,WAS,0.60896829,0,historical
2012,9,2012_09_CHI_TEN,11/4/2012,CHI,TEN,0.310284111,0,historical
2012,9,2012_09_DAL_ATL,11/4/2012,DAL,ATL,0.800336172,1,historical
2012,9,2012_09_DEN_CIN,11/4/2012,DEN,CIN,0.409134594,0,historical
2012,9,2012_09_DET_JAX,11/4/2012,DET,JAX,0.377251269,0,historical
2012,9,2012_09_MIA_IND,11/4/2012,MIA,IND,0.357164609,1,historical
2012,9,2012_09_MIN_SEA,11/4/2012,MIN,SEA,0.610012673,1,historical
2012,9,2012_09_PIT_NYG,11/4/2012,PIT,NYG,0.684590766,0,historical
2012,9,2012_09_TB_OAK,11/4/2012,TB,OAK,0.535705997,0,historical
2012,9,2012_09_PHI_NO,11/5/2012,PHI,NO,0.589342359,1,historical
2012,10,2012_10_IND_JAX,11/8/2012,IND,JAX,0.41369486,0,historical
2012,10,2012_10_ATL_NO,11/11/2012,ATL,NO,0.367594762,1,historical
2012,10,2012_10_BUF_NE,11/11/2012,BUF,NE,0.826650246,1,historical
2012,10,2012_10_DAL_PHI,11/11/2012,DAL,PHI,0.569376711,0,historical
2012,10,2012_10_DEN_CAR,11/11/2012,DEN,CAR,0.357737443,0,historical
2012,10,2012_10_DET_MIN,11/11/2012,DET,MIN,0.442725005,1,historical
2012,10,2012_10_HOU_CHI,11/11/2012,HOU,CHI,0.537101855,0,historical
2012,10,2012_10_NYG_CIN,11/11/2012,NYG,CIN,0.282708173,1,historical
2012,10,2012_10_NYJ_SEA,11/11/2012,NYJ,SEA,0.65617579,1,historical
2012,10,2012_10_OAK_BAL,11/11/2012,OAK,BAL,0.789355544,1,historical
2012,10,2012_10_SD_TB,11/11/2012,SD,TB,0.529998199,1,historical
2012,10,2012_10_TEN_MIA,11/11/2012,TEN,MIA,0.73932562,0,historical
2012,10,2012_10_KC_PIT,11/12/2012,KC,PIT,0.860607329,1,historical
2012,11,2012_11_MIA_BUF,11/15/2012,MIA,BUF,0.488627764,1,historical
2012,11,2012_11_ARI_ATL,11/18/2012,ARI,ATL,0.813243994,1,historical
2012,11,2012_11_BAL_PIT,11/18/2012,BAL,PIT,0.526948867,0,historical
2012,11,2012_11_CIN_KC,11/18/2012,CIN,KC,0.32830996,0,historical
2012,11,2012_11_CLE_DAL,11/18/2012,CLE,DAL,0.710513867,1,historical
2012,11,2012_11_GB_DET,11/18/2012,GB,DET,0.336805213,0,historical
2012,11,2012_11_IND_NE,11/18/2012,IND,NE,0.799945715,1,historical
2012,11,2012_11_JAX_HOU,11/18/2012,JAX,HOU,0.905302468,1,historical
2012,11,2012_11_NO_OAK,11/18/2012,NO,OAK,0.317163934,0,historical
2012,11,2012_11_NYJ_STL,11/18/2012,NYJ,STL,0.557607199,0,historical
2012,11,2012_11_PHI_WAS,11/18/2012,PHI,WAS,0.530098445,1,historical
2012,11,2012_11_SD_DEN,11/18/2012,SD,DEN,0.722411811,1,historical
2012,11,2012_11_TB_CAR,11/18/2012,TB,CAR,0.415201715,0,historical
2012,11,2012_11_CHI_SF,11/19/2012,CHI,SF,0.582826394,1,historical
2012,12,2012_12_HOU_DET,11/22/2012,HOU,DET,0.30093808,0,historical
2012,12,2012_12_NE_NYJ,11/22/2012,NE,NYJ,0.254128422,0,historical
2012,12,2012_12_WAS_DAL,11/22/2012,WAS,DAL,0.62949088,0,historical
2012,12,2012_12_ATL_TB,11/25/2012,ATL,TB,0.363182077,0,historical
2012,12,2012_12_BAL_SD,11/25/2012,BAL,SD,0.32571513,0,historical
2012,12,2012_12_BUF_IND,11/25/2012,BUF,IND,0.568437181,1,historical
2012,12,2012_12_DEN_KC,11/25/2012,DEN,KC,0.169135601,0,historical
2012,12,2012_12_GB_NYG,11/25/2012,GB,NYG,0.451805188,1,historical
2012,12,2012_12_MIN_CHI,11/25/2012,MIN,CHI,0.688229604,1,historical
2012,12,2012_12_OAK_CIN,11/25/2012,OAK,CIN,0.737685219,1,historical
2012,12,2012_12_PIT_CLE,11/25/2012,PIT,CLE,0.287674614,1,historical
2012,12,2012_12_SEA_MIA,11/25/2012,SEA,MIA,0.426944932,1,historical
2012,12,2012_12_SF_NO,11/25/2012,SF,NO,0.470975681,0,historical
2012,12,2012_12_STL_ARI,11/25/2012,STL,ARI,0.616154996,0,historical
2012,12,2012_12_TEN_JAX,11/25/2012,TEN,JAX,0.351496065,1,historical
2012,12,2012_12_CAR_PHI,11/26/2012,CAR,PHI,0.539614755,0,historical
2012,13,2012_13_NO_ATL,11/29/2012,NO,ATL,0.692163427,1,historical
2012,13,2012_13_ARI_NYJ,12/2/2012,ARI,NYJ,0.629310842,1,historical
2012,13,2012_13_CAR_KC,12/2/2012,CAR,KC,0.359420607,1,historical
2012,13,2012_13_CIN_SD,12/2/2012,CIN,SD,0.462770623,0,historical
2012,13,2012_13_CLE_OAK,12/2/2012,CLE,OAK,0.469935334,0,historical
2012,13,2012_13_HOU_TEN,12/2/2012,HOU,TEN,0.257435521,0,historical
2012,13,2012_13_IND_DET,12/2/2012,IND,DET,0.553453949,0,historical
2012,13,2012_13_JAX_BUF,12/2/2012,JAX,BUF,0.66206724,1,historical
2012,13,2012_13_MIN_GB,12/2/2012,MIN,GB,0.761698544,1,historical
2012,13,2012_13_NE_MIA,12/2/2012,NE,MIA,0.24631434,0,historical
2012,13,2012_13_PHI_DAL,12/2/2012,PHI,DAL,0.691943792,1,historical
2012,13,2012_13_PIT_BAL,12/2/2012,PIT,BAL,0.683175747,0,historical
2012,13,2012_13_SEA_CHI,12/2/2012,SEA,CHI,0.646724829,0,historical
2012,13,2012_13_SF_STL,12/2/2012,SF,STL,0.232473227,1,historical
2012,13,2012_13_TB_DEN,12/2/2012,TB,DEN,0.705070414,1,historical
2012,13,2012_13_NYG_WAS,12/3/2012,NYG,WAS,0.347682194,1,historical
2012,14,2012_14_DEN_OAK,12/6/2012,DEN,OAK,0.181608216,0,historical
2012,14,2012_14_ARI_SEA,12/9/2012,ARI,SEA,0.760083731,1,historical
2012,14,2012_14_ATL_CAR,12/9/2012,ATL,CAR,0.204189405,1,historical
2012,14,2012_14_BAL_WAS,12/9/2012,BAL,WAS,0.383643487,1,historical
2012,14,2012_14_CHI_MIN,12/9/2012,CHI,MIN,0.371941894,1,historical
2012,14,2012_14_DAL_CIN,12/9/2012,DAL,CIN,0.659248206,0,historical
2012,14,2012_14_DET_GB,12/9/2012,DET,GB,0.765745263,1,historical
2012,14,2012_14_KC_CLE,12/9/2012,KC,CLE,0.69780653,1,historical
2012,14,2012_14_MIA_SF,12/9/2012,MIA,SF,0.796239952,1,historical
2012,14,2012_14_NO_NYG,12/9/2012,NO,NYG,0.653071755,1,historical
2012,14,2012_14_NYJ_JAX,12/9/2012,NYJ,JAX,0.389836056,0,historical
2012,14,2012_14_PHI_TB,12/9/2012,PHI,TB,0.746052442,0,historical
2012,14,2012_14_SD_PIT,12/9/2012,SD,PIT,0.719634758,0,historical
2012,14,2012_14_STL_BUF,12/9/2012,STL,BUF,0.559399842,0,historical
2012,14,2012_14_TEN_IND,12/9/2012,TEN,IND,0.649207943,1,historical
2012,14,2012_14_HOU_NE,12/10/2012,HOU,NE,0.61119462,1,historical
2012,15,2012_15_CIN_PHI,12/13/2012,CIN,PHI,0.32470337,0,historical
2012,15,2012_15_CAR_SD,12/16/2012,CAR,SD,0.602222723,0,historical
2012,15,2012_15_DEN_BAL,12/16/2012,DEN,BAL,0.484117613,0,historical
2012,15,2012_15_DET_ARI,12/16/2012,DET,ARI,0.433379948,1,historical
2012,15,2012_15_GB_CHI,12/16/2012,GB,CHI,0.418522138,0,historical
2012,15,2012_15_IND_HOU,12/16/2012,IND,HOU,0.743569075,1,historical
2012,15,2012_15_JAX_MIA,12/16/2012,JAX,MIA,0.736210564,1,historical
2012,15,2012_15_KC_OAK,12/16/2012,KC,OAK,0.592727734,1,historical
2012,15,2012_15_MIN_STL,12/16/2012,MIN,STL,0.549207887,0,historical
2012,15,2012_15_NYG_ATL,12/16/2012,NYG,ATL,0.53995877,1,historical
2012,15,2012_15_PIT_DAL,12/16/2012,PIT,DAL,0.510956315,1,historical
2012,15,2012_15_SEA_BUF,12/16/2012,SEA,BUF,0.367045228,0,historical
2012,15,2012_15_SF_NE,12/16/2012,SF,NE,0.663227345,0,historical
2012,15,2012_15_TB_NO,12/16/2012,TB,NO,0.615647638,1,historical
2012,15,2012_15_WAS_CLE,12/16/2012,WAS,CLE,0.484844374,0,historical
2012,15,2012_15_NYJ_TEN,12/17/2012,NYJ,TEN,0.480107894,1,historical
2012,16,2012_16_ATL_DET,12/22/2012,ATL,DET,0.214874953,0,historical
2012,16,2012_16_BUF_MIA,12/23/2012,BUF,MIA,0.647735971,1,historical
2012,16,2012_16_CHI_ARI,12/23/2012,CHI,ARI,0.401776731,0,historical
2012,16,2012_16_CIN_PIT,12/23/2012,CIN,PIT,0.486076374,0,historical
2012,16,2012_16_CLE_DEN,12/23/2012,CLE,DEN,0.85248109,1,historical
2012,16,2012_16_IND_KC,12/23/2012,IND,KC,0.271496547,0,historical
2012,16,2012_16_MIN_HOU,12/23/2012,MIN,HOU,0.755382129,0,historical
2012,16,2012_16_NE_JAX,12/23/2012,NE,JAX,0.101032788,0,historical
2012,16,2012_16_NO_DAL,12/23/2012,NO,DAL,0.476392382,0,historical
2012,16,2012_16_NYG_BAL,12/23/2012,NYG,BAL,0.504212361,1,historical
2012,16,2012_16_OAK_CAR,12/23/2012,OAK,CAR,0.745416286,1,historical
2012,16,2012_16_SD_NYJ,12/23/2012,SD,NYJ,0.566301883,0,historical
2012,16,2012_16_SF_SEA,12/23/2012,SF,SEA,0.401320098,1,historical
2012,16,2012_16_STL_TB,12/23/2012,STL,TB,0.580877891,0,historical
2012,16,2012_16_TEN_GB,12/23/2012,TEN,GB,0.82158854,1,historical
2012,16,2012_16_WAS_PHI,12/23/2012,WAS,PHI,0.305283316,0,historical
2012,17,2012_17_ARI_SF,12/30/2012,ARI,SF,0.857150031,1,historical
2012,17,2012_17_BAL_CIN,12/30/2012,BAL,CIN,0.526008852,1,historical
2012,17,2012_17_CAR_NO,12/30/2012,CAR,NO,0.621500018,0,historical
2012,17,2012_17_CHI_DET,12/30/2012,CHI,DET,0.344188917,0,historical
2012,17,2012_17_CLE_PIT,12/30/2012,CLE,PIT,0.678073175,1,historical
2012,17,2012_17_DAL_WAS,12/30/2012,DAL,WAS,0.638495455,1,historical
2012,17,2012_17_GB_MIN,12/30/2012,GB,MIN,0.403929494,1,historical
2012,17,2012_17_HOU_IND,12/30/2012,HOU,IND,0.407917229,1,historical
2012,17,2012_17_JAX_TEN,12/30/2012,JAX,TEN,0.724674161,1,historical
